									
7	4	0.58498	0.0019169	0.0010218	0.0027918	-0.002234	-0.27908	1.0024	6.0441e+07
									
7	5	0.51171	0.0013855	0.0017072	0.0035914	-0.0016359	0.076957	0.5403	3.0236e+07
									
5	8	0.96704	0.0015265	0.0010583	0.0034362	0.0027259	0.21372	0.76027	1.2204e+07
									
8	5	0.61998	0.0020897	0.0014177	0.0026199	0.009661	-0.25699	0.73346	3.8361e+07
									
8	7	0.68224	0.002197	0.0011635	0.0037977	0.00965	-0.33185	0.87791	6.0379e+07
									
6	6	0.61315	0.0017759	0.0016238	0.0035787	-0.0084807	-0.37802	1.0037	6.6482e+07
									
4	7	0.74463	0.002378	0.0017481	0.00093528	0.0033306	0.15991	1.2127	8.1063e+07
									
6	5	0.5118	0.00069547	0.0007214	0.0047526	0.0097809	0.29479	0.25161	4.502e+07
									
5	7	0.73361	0.0017383	0.0010588	0.0043022	-0.0096452	-0.11439	1.0938	6.1779e+07
									
8	4	0.56785	0.00086605	0.00073421	0.0032491	-0.0078813	0.38617	1.0929	5.5171e+07
									
4	8	0.95573	0.0011054	0.0010197	0.0038588	-0.0014454	-0.16976	1.4302	6.8239e+07
									
8	8	0.68483	0.00059984	0.0012277	0.0039524	-0.0077759	0.30348	1.0939	3.6919e+07
									
8	5	0.80288	0.0022872	0.0019386	0.0037655	0.0098242	0.059225	0.50077	3.8017e+07
									
8	6	0.72125	0.00061951	0.0013711	0.0037443	-0.0073376	0.28446	1.0139	3.3788e+07
									
8	6	0.62662	0.0018134	0.001003	0.0036789	0.0033121	-0.10014	0.80721	3.6541e+07
									
5	6	0.98659	0.0010541	0.00087994	0.0013891	-0.0020625	0.21598	0.52712	2.9759e+07
									
5	6	0.56778	0.0016337	0.0012851	0.0045703	0.0066455	0.33703	0.55298	2.2305e+07
									
7	7	0.61225	0.0017845	0.0020719	0.0036708	-0.0084308	0.28985	1.0891	1.7928e+07
									
7	5	0.67326	0.0013734	0.0020862	0.0036882	-0.0082525	0.2457	0.62048	2.752e+07
									
7	5	0.73284	0.0023627	0.001816	0.0037917	-0.0026317	-0.0062936	0.51473	3.2508e+07
									
4	6	0.69321	0.0012004	0.0015321	0.0039018	-0.0022453	0.31229	0.68476	9.0059e+06
									
5	5	0.57755	0.001426	0.0014567	0.002272	6.3477e-05	0.13497	0.51608	2.0144e+07
									
8	7	0.64244	0.0020884	0.0019194	0.0038763	0.0039522	0.038621	0.7804	2.8844e+07
									
5	6	0.63021	0.0014598	0.0020932	0.0040342	0.0022711	0.21136	0.49655	3.8093e+07
									
7	6	0.61617	0.0018352	0.00097223	0.0034196	0.0041451	-0.11922	0.39556	2.358e+07
									
5	8	0.72384	0.0017757	0.00087925	0.0019822	0.00056991	-0.14638	0.93593	5.4729e+07
									
7	6	0.58596	0.0019421	0.0010255	0.0028893	-0.0062114	-0.18854	0.59488	3.319e+07
									
7	5	0.65383	0.00078699	0.001328	0.004669	-0.0093323	0.30521	1.113	4.6366e+07
									
6	8	0.67856	0.00074495	0.0011618	0.003845	-0.0069333	0.2614	1.0679	4.8121e+07
									
6	6	0.61634	0.0012078	0.0014483	0.0033965	-0.00094355	-0.33435	0.7365	5.9062e+07
									
7	7	0.70301	0.0021101	0.00099742	0.0036699	-0.0039837	0.17747	0.73819	7.5549e+06
									
6	5	0.8258	0.0016756	0.0019358	0.0011243	0.00062287	-0.18832	0.93812	9.9213e+07
									
5	5	0.73058	0.0015611	0.001887	0.0038936	0.0097877	0.2658	0.44447	3.1105e+07
									
4	8	0.55553	0.0011037	0.00096871	0.0027729	-0.0030032	0.20718	1.4917	6.4558e+07
									
4	6	0.95546	0.00081592	0.0024245	0.00056208	-0.0082148	0.19477	0.99486	1.9188e+08
									
8	8	0.73994	0.0010935	0.0010314	0.0039084	-0.0019651	0.14836	0.69014	1.1695e+07
									
8	5	0.84519	0.0017185	0.0014774	0.002758	0.0044811	0.1666	0.80592	7.6583e+06
									
7	5	0.66291	0.0022108	0.0013919	0.0034594	-0.002295	0.044557	0.98581	2.2968e+07
									
5	8	0.54403	0.0019932	0.0019153	0.0026519	0.00054036	0.099975	1.0418	1.2016e+07
									
7	4	0.73055	0.0023457	0.00085878	0.0036249	0.0043712	0.28677	1.1466	4.9839e+07
									
7	5	0.58672	0.0021459	0.001445	0.0036266	0.0033679	0.16104	0.59717	2.3853e+07
									
7	7	0.77047	0.00096694	0.0023223	0.0045319	0.0085126	0.15706	0.47983	3.7829e+07
									
5	5	0.82004	0.0019081	0.00095929	0.0037816	0.00099089	0.35964	0.74187	6.7924e+06
									
4	6	0.51782	0.0022685	0.0019165	0.0022625	-0.00054878	0.099013	1.0563	2.5093e+07
									
6	5	0.66878	0.0022953	0.00051909	0.0016136	-0.0078592	-0.081682	0.50139	5.4005e+11
									
7	7	0.72213	0.00080704	0.0010745	0.0035237	-0.007774	0.18956	0.59566	9.611e+06
									
7	5	0.51171	0.0013855	0.0017072	0.0035914	-0.0016359	0.076957	0.5403	3.0236e+07
									
4	8	0.83434	0.0012837	0.00096035	0.0032377	-0.0052255	0.18008	0.32714	1.1459e+07
									
5	8	0.73436	0.0024737	0.0023097	0.0036565	0.0070231	0.18357	0.63837	4.0698e+07
									
8	4	0.61997	0.0020896	0.0014177	0.00262	0.0096611	-0.25699	0.7335	3.6415e+07
									
7	5	0.67148	0.0014362	0.0015707	0.0028059	0.0022333	0.22192	0.87437	1.055e+07
									
5	8	0.54022	0.0020371	0.0017928	0.0024656	0.0013594	0.056685	1.0814	1.7328e+07
									
6	4	0.5118	0.00069545	0.00072154	0.0047526	0.0097809	0.2948	0.25161	5.7165e+07
									
6	4	0.68018	0.0023003	0.00070104	0.0035473	0.0088715	-0.16884	0.48599	4.3331e+07
									
6	6	0.64526	0.001688	0.0014272	0.0028343	0.0016964	-0.20647	0.75993	4.0094e+07
									
8	4	0.60751	0.0022798	0.0013444	0.0030754	-0.0075745	0.2932	1.003	4.8394e+06
									
4	8	0.52642	0.0022726	0.00066101	0.0048443	-0.0087862	0.34899	0.35924	4.7467e+07
									
4	8	0.54403	0.0019932	0.0019153	0.0026519	0.00054036	0.099975	1.0418	1.5412e+07
									
7	8	0.95823	0.00097102	0.00087923	0.0039004	-0.0052396	0.26207	0.48094	6.6153e+06
									
8	8	0.68481	0.00059983	0.0012276	0.0039525	-0.0077761	0.30349	1.0939	3.6923e+07
									
4	7	0.5541	0.0010679	0.0014088	0.0027366	-0.0026547	0.21194	1.4758	5.8581e+07
									
6	6	0.94254	0.0019216	0.0017998	0.0036266	0.0053545	0.28223	0.60344	2.2989e+07
									
6	6	0.55704	0.0015683	0.0013333	0.0046367	0.0045774	0.32523	0.7687	1.48e+07
									
6	6	0.61616	0.0017417	0.00089236	0.0034191	-0.0012393	-0.080158	0.47132	1.9072e+07
									
6	5	0.60745	0.0020899	0.0014195	0.0036381	0.0040914	-0.29199	0.56235	4.6426e+07
									
5	6	0.94918	0.0021151	0.0012353	0.0040558	0.0095849	0.30196	0.61153	8.6405e+06
									
6	5	0.65624	0.0024011	0.0013958	0.0023683	0.00046837	0.18017	0.51705	2.4258e+07
									
7	7	0.90364	0.00096869	0.0008542	0.0035436	-0.0076539	0.1855	0.59671	1.7964e+07
									
7	6	0.70188	0.0021008	0.0010206	0.0028856	-0.0042966	0.19185	0.94447	1.9102e+07
									
4	4	0.60986	0.0016216	0.0013517	0.0030097	-0.0079446	0.30492	1.0411	3.8827e+07
									
5	6	0.69004	0.0016992	0.0013839	0.0025966	0.0012636	-0.24207	0.68008	4.5273e+07
									
8	8	0.73801	0.00071934	0.0012266	0.0039464	-0.006842	0.32797	1.0549	2.8016e+07
									
6	5	0.94329	0.0023874	0.0010733	0.0046458	0.0068815	0.33712	0.5308	8.7057e+06
									
8	6	0.58532	0.0016722	0.0014887	0.0023262	0.0041606	0.14561	1.1163	1.1238e+07
									
5	7	0.9554	0.00097067	0.0011198	0.0015571	-0.00089947	0.23342	0.48843	1.7251e+07
									
6	7	0.66543	0.0021263	0.00070102	0.0047838	0.0065319	-0.15273	0.53624	4.4463e+07
									
6	7	0.78744	0.0010386	0.00087638	0.0013548	-0.0053471	0.18112	0.58411	2.4355e+07
									
6	8	0.70035	0.0009306	0.0013264	0.0038187	-0.0036077	0.30677	0.68496	1.165e+07
									
8	8	0.88835	0.0022672	0.0014571	0.0030712	-0.0030435	0.28008	0.86226	1.4085e+07
									
7	6	0.69382	0.0022379	0.0014171	0.0034669	0.0045686	0.31176	1.0924	7.4641e+06
									
7	8	0.70062	0.00058073	0.0013062	0.0039124	-0.0048754	0.30784	1.0839	3.3887e+07
									
7	4	0.67869	0.0014374	0.00094383	0.0025289	0.0056884	0.36931	0.58332	5.928e+06
									
5	7	0.6243	0.002254	0.0019143	0.0026809	0.0035745	0.1161	0.98759	1.0897e+07
									
5	8	0.55857	0.0020347	0.0021801	0.0025628	0.0069239	0.098081	1.1459	1.1842e+07
									
4	4	0.90085	0.0023384	0.0013291	0.0046415	0.0066673	0.3123	0.53428	6.4807e+06
									
7	7	0.59326	0.0017526	0.00092638	0.0036781	2.5601e-05	0.28706	0.93257	1.856e+07
									
6	5	0.52395	0.0020695	0.0018326	0.0030804	0.001561	0.29175	1.0415	1.4189e+07
									
8	5	0.71636	0.0012179	0.0011693	0.0039319	0.00026277	0.14909	0.69908	7.2395e+06
									
7	7	0.80024	0.0014273	0.0023673	0.0035893	-0.0018423	0.17762	0.56757	3.749e+07
									
7	7	0.55737	0.0010533	0.0018594	0.002482	-0.00024796	0.15435	0.66748	3.1818e+07
									
6	5	0.72319	0.0016218	0.0009127	0.0035208	0.0046121	-0.20884	0.48844	4.1538e+07
									
7	5	0.56476	0.0016319	0.0017367	0.0028157	-0.00023904	0.16032	0.79427	1.8192e+07
									
5	6	0.50309	0.001919	0.0016934	0.0022583	-0.004683	0.075563	1.014	2.2888e+07
									
5	4	0.82161	0.0019133	0.00095529	0.003753	0.0010694	0.35999	0.74847	1.8119e+07
									
7	7	0.53369	0.001919	0.0013779	0.0027661	0.004029	0.11807	1.0671	1.6421e+07
									
7	6	0.58857	0.0017824	0.0015302	0.0036247	0.0032538	0.16967	1.0873	1.2428e+07
									
4	6	0.51569	0.0022962	0.0019862	0.0025896	0.00071175	0.039384	0.95996	1.9841e+07
									
4	8	0.83895	0.0012618	0.00094753	0.0032868	-0.0053584	0.1862	0.32499	1.092e+07
									
7	6	0.92693	0.0015447	0.001227	0.0031956	-0.0026523	0.21515	0.68998	6.8011e+06
									
5	8	0.67375	0.00073836	0.001144	0.0038761	-0.0070159	0.26513	1.0459	5.1047e+07
									
5	8	0.67856	0.00074495	0.0011618	0.003845	-0.0069333	0.2614	1.0679	5.1651e+07
									
8	4	0.99807	0.0024123	0.00084142	0.0035588	0.0065063	0.38531	0.65643	4.213e+05
									
8	6	0.6731	0.0013744	0.0020866	0.0036853	-0.0082541	0.24584	0.62015	3.4207e+07
									
8	5	0.72044	0.0023503	0.0014155	0.0037069	-0.0072554	0.29104	1.1328	4.0192e+06
									
8	8	0.72213	0.00080704	0.0010745	0.0035237	-0.007774	0.18956	0.59566	1.287e+07
									
7	4	0.60948	0.0016778	0.0013505	0.0030103	-0.0076404	0.30516	1.04	1.7838e+07
									
5	6	0.87805	0.0011262	0.0021921	0.0025577	0.0072353	0.093233	1.2245	3.4527e+07
									
8	4	0.72875	0.0015986	0.0012755	0.0030786	0.0037256	-0.19091	0.90678	4.6556e+07
									
4	8	0.64436	0.0022933	0.0019292	0.0025834	0.00010898	0.10904	0.95575	1.0248e+07
									
4	4	0.96868	0.0012341	0.00095191	0.0022463	0.0057078	0.35339	0.56956	1.5754e+07
									
4	6	0.89535	0.0014684	0.0014209	0.0034665	-0.0010715	0.18437	0.57432	6.8744e+06
									
4	4	0.89437	0.0023195	0.0012709	0.0035217	-0.0064124	0.19983	0.52623	4.9616e+06
									
8	4	0.7089	0.00146	0.0011749	0.002951	0.0057139	0.10203	0.64869	6.9167e+06
									
5	6	0.58031	0.0017404	0.0013967	0.0036655	0.0030664	-0.12237	1.0014	5.1846e+07
									
7	6	0.67967	0.0016548	0.0014054	0.0035861	0.0045692	0.31287	1.1752	1.162e+07
									
6	4	0.55929	0.0023563	0.0013794	0.002257	0.0018397	0.18771	0.33692	1.2126e+154
									
8	5	0.99807	0.0024123	0.00084142	0.0035588	0.0065063	0.38531	0.65643	2.1998e+06
									
8	6	0.86667	0.0022592	0.0014732	0.0030678	0.0052326	0.28056	1.0958	6.3489e+06
									
7	5	0.96016	0.0022753	0.00107	0.002494	0.0055724	0.34946	0.94044	1.4288e+07
									
6	4	0.64453	0.0023411	0.0013279	0.0032269	0.0059592	0.31116	0.94269	8.1347e+06
									
7	7	0.71585	0.0011861	0.00093532	0.0030221	-0.00086404	0.18592	0.84513	2.5961e+07
									
7	5	0.73362	0.0021465	0.0013171	0.0047625	0.0014305	0.31407	0.50307	2.2212e+07
									
6	6	0.60047	0.0007497	0.00089398	0.0030539	-0.0056194	0.28312	1.0037	5.2816e+07
									
6	6	0.67061	0.0018953	0.0016538	0.0045255	-0.0082533	-0.11963	1.0839	4.8259e+07
									
4	4	0.88261	0.0023398	0.0012508	0.0032408	-0.0037124	0.34754	0.5308	4.574e+06
									
7	7	0.56998	0.0022167	0.00086511	0.0027856	-0.0027836	0.21183	0.91785	2.4117e+07
									
4	5	0.52264	0.0022961	0.0019456	0.0023391	0.00079605	0.036509	0.45555	3.7447e+07
									
8	5	0.76017	0.0023943	0.0014168	0.0027233	-0.0053545	0.18375	0.61223	2.1308e+07
									
7	5	0.74096	0.0015112	0.0014571	0.0032598	-0.0079658	0.2843	0.67902	1.3275e+07
									
8	7	0.89509	0.0022931	0.0013422	0.0031316	0.0018676	0.086452	0.86953	8.7293e+06
									
5	8	0.74449	0.0015915	0.0012361	0.003317	-0.0055015	0.17628	0.60037	1.1402e+07
									
7	4	0.573	0.0019275	0.0013629	0.0028357	-0.0010839	0.11827	0.80306	9.7449e+06
									
8	4	0.51353	0.001382	0.00090484	0.0030973	0.0065232	0.36966	0.96281	3.2785e+07
									
8	6	0.53275	0.0018592	0.0014898	0.003756	-0.0067211	0.13843	1.1364	1.8316e+07
									
5	6	0.58579	0.00225	0.0014792	0.0046061	0.0063379	0.17634	0.62208	2.1362e+07
									
5	8	0.82478	0.0020326	0.0013079	0.002477	-0.0024203	-0.0095477	0.83877	1.6394e+07
									
5	6	0.695	0.0023446	0.0011238	0.0013191	0.0049397	0.20715	1.1624	6.862e+07
									
6	8	0.95566	0.00092329	0.00086424	0.0038222	-0.00288	0.3101	0.66119	1.766e+07
									
7	8	0.65136	0.001189	0.000895	0.0039678	-0.005422	0.26622	0.45944	1.6042e+07
									
4	8	0.9538	0.0021448	0.00062838	0.0045085	-0.0086685	0.33867	1.1629	6.5602e+07
									
5	5	0.71132	0.0015622	0.00089075	0.0033601	0.0038351	-0.219	0.47576	4.7915e+07
									
8	6	0.58855	0.0017826	0.00153	0.003625	0.0032511	0.16956	1.0874	8.1809e+06
									
4	4	0.90085	0.0023384	0.0013291	0.0046415	0.0066673	0.3123	0.53428	6.4807e+06
									
6	5	0.71261	0.00052718	0.0013132	0.0040658	0.00046253	0.30464	0.95352	4.2091e+07
									
5	8	0.96977	0.00081896	0.00092003	0.0012164	-0.0038328	0.28712	0.41158	2.6843e+07
									
7	6	0.94342	0.0023877	0.0010719	0.0046466	0.0068889	0.33537	0.53311	1.3929e+07
									
7	8	0.74881	0.0020069	0.0011826	0.0031528	-0.0065367	0.28828	0.51607	2.6731e+07
									
8	8	0.73292	0.0023419	0.0013541	0.0036337	-0.0083276	0.28106	1.1121	4.6439e+06
									
6	5	0.65624	0.0024011	0.0013958	0.0023683	0.00046837	0.18017	0.51705	2.4258e+07
									
8	8	0.70715	0.0006909	0.0011324	0.004083	-0.0072514	0.33731	1.1126	3.7634e+07
									
7	4	0.87765	0.0015465	0.0014151	0.0035273	-0.001043	0.34724	0.37525	2.3689e+07
									
4	5	0.86585	0.0023207	0.0012782	0.0032958	-0.003647	-0.0070174	0.85355	3.9333e+07
									
8	5	0.97092	0.0023871	0.0014562	0.0036401	0.0065389	0.38714	1.1049	5.1936e+06
									
6	8	0.61557	0.0017871	0.0013955	0.0033262	-0.0075594	0.19945	1.0275	7.6821e+06
									
8	4	0.52908	0.00087051	0.0008999	0.0030522	0.0065241	0.37073	0.65424	1.2934e+07
									
7	8	0.70997	0.0021496	0.0011286	0.0029384	-0.0028693	0.22838	0.69169	1.5022e+07
									
8	5	0.6473	0.0023411	0.0013514	0.0032932	0.0070618	0.30903	1.1076	5.3215e+06
									
8	4	0.72513	0.0013744	0.0011933	0.002946	0.0085368	0.10691	0.67796	6.1332e+06
									
6	8	0.63769	0.0023037	0.0012896	0.0025971	0.00024829	0.11921	0.93662	9.7399e+06
									
4	4	0.62591	0.0023335	0.0013618	0.0032502	-0.0066085	0.1508	1.125	4.8443e+07
									
8	6	0.90116	0.0015438	0.0011548	0.0036434	0.0075	0.34523	0.56261	1.5722e+07
									
5	4	0.89249	0.0023243	0.0013279	0.0030135	0.0025918	0.068622	0.8359	2.4473e+07
									
8	8	0.55623	0.0022679	0.0014572	0.0025881	7.6927e-05	0.11387	1.0881	1.3206e+07
									
8	4	0.69789	0.0022479	0.0015223	0.0030659	0.0052626	0.11193	1.1283	2.2564e+07
									
6	5	0.50956	0.0022085	0.0018774	0.0025548	0.00083488	0.017953	1.1986	3.2073e+07
									
8	7	0.71193	0.0016662	0.00082796	0.0035857	0.0044005	0.35343	0.72477	6.064e+06
									
6	7	0.86299	0.00091767	0.00082817	0.0025396	-0.005232	0.25672	1.1303	5.7513e+07
									
7	5	0.65003	0.0022923	0.0019109	0.0034768	-0.0098306	0.12714	0.9436	1.3415e+07
									
8	5	0.6198	0.0024109	0.0014525	0.0035675	-0.005864	0.36105	1.2251	5.4117e+06
									
6	4	0.89172	0.002128	0.0012708	0.004675	0.0020439	0.36238	0.52242	1.064e+07
									
8	7	0.81112	0.0020687	0.0014073	0.0034905	0.0048603	0.338	0.83668	1.6783e+07
									
7	6	0.65503	0.0022895	0.00087805	0.0035079	0.0063313	0.37681	0.61879	1.1129e+07
									
7	5	0.97371	0.0013973	0.00094748	0.004584	0.0069284	0.33726	0.53467	5.8386e+06
									
5	4	0.60867	0.0023159	0.0013343	0.0046072	0.0066589	0.1906	0.61077	1.0899e+07
									
7	8	0.74881	0.0020069	0.0011826	0.0031528	-0.0065367	0.28828	0.51607	2.6731e+07
									
8	5	0.76536	0.002355	0.0014491	0.0036697	-0.0092347	0.28862	1.0461	3.6606e+06
									
8	4	0.51353	0.001382	0.00090484	0.0030973	0.0065232	0.36966	0.96281	3.2785e+07
									
